Date,AAPL,AMZN,MSFT,NVDA,TSLA
2020-04-08,64.2894058227539,102.1500015258789,156.8580780029297,6.647685527801514,36.589332580566406
2020-04-09,64.75332641601562,102.13800048828125,156.86758422851562,6.54807710647583,38.20000076293945
2020-04-13,66.02427673339844,108.44349670410156,157.21905517578125,6.719902038574219,43.39666748046875
2020-04-14,69.35871124267578,114.16600036621094,164.99874877929688,7.071025371551514,47.32600021362305
2020-04-15,68.72566986083984,115.38400268554688,163.2699432373047,6.993579387664795,48.65533447265625
2020-04-16,69.27173614501953,120.40950012207031,168.17147827148438,7.3387250900268555,49.680667877197266
2020-04-17,68.3318099975586,118.75,169.65335083007812,7.279458999633789,50.259334564208984
2020-04-20,66.91346740722656,119.68049621582031,166.29063415527344,7.148222923278809,49.75733184814453
2020-04-21,64.84514617919922,116.40599822998047,159.41336059570312,6.7114362716674805,45.781333923339844
2020-04-22,66.712890625,118.17449951171875,164.82777404785156,7.125811576843262,48.807334899902344
2020-04-23,66.45437622070312,119.97250366210938,162.8329620361328,7.072518348693848,47.04199981689453
2020-04-24,68.37289428710938,120.51100158691406,165.80621337890625,7.211475372314453,48.34333419799805
2020-04-27,68.42120361328125,118.80000305175781,165.33126831054688,7.3979926109313965,53.25
2020-04-28,67.31214141845703,115.7040023803711,161.30364990234375,7.255552291870117,51.27466583251953
2020-04-29,69.52302551269531,118.635498046875,168.5419158935547,7.43235969543457,53.367332458496094
2020-04-30,70.98970031738281,123.69999694824219,170.2327423095703,7.278463363647461,52.12533187866211
2020-05-01,69.84680938720703,114.302001953125,165.82522583007812,7.041889190673828,46.75466537475586
2020-05-04,70.83504486083984,115.79949951171875,169.88133239746094,7.253809452056885,50.74599838256836
2020-05-05,71.89820098876953,115.88999938964844,171.70509338378906,7.314821243286133,51.2140007019043
2020-05-06,72.63999938964844,117.56300354003906,173.39596557617188,7.415673732757568,52.172000885009766
2020-05-07,73.39146423339844,118.38050079345703,174.40284729003906,7.591983795166016,52.00266647338867
2020-05-08,75.13829803466797,118.98049926757812,175.42874145507812,7.781988620758057,54.62799835205078
2020-05-11,76.32062530517578,120.44999694824219,177.38555908203125,8.034000396728516,54.08599853515625
2020-05-12,75.44839477539062,117.84750366210938,173.36746215820312,7.772027015686035,53.96066665649414
2020-05-13,74.53744506835938,118.39600372314453,170.7457275390625,7.749614715576172,52.73066711425781
2020-05-14,74.99532318115234,119.44249725341797,171.48658752441406,7.999135971069336,53.55533218383789
2020-05-15,74.55195617675781,120.48899841308594,173.98486328125,8.457588195800781,53.27799987792969
2020-05-18,76.3084945678711,121.31300354003906,175.64724731445312,8.716076850891113,54.242000579833984
2020-05-19,75.8675765991211,122.46649932861328,174.4313507080078,8.771112442016602,53.867332458496094
2020-05-20,77.34305572509766,124.89700317382812,176.850830078125,8.934968948364258,54.37066650390625
2020-05-21,76.76642608642578,122.33699798583984,174.7266387939453,8.74097728729248,55.17333221435547
2020-05-22,77.26066589355469,121.84400177001953,174.80284118652344,8.990997314453125,54.45866775512695
2020-05-26,76.73734283447266,121.09300231933594,172.95492553710938,8.68370246887207,54.591331481933594
2020-05-27,77.07167053222656,120.51950073242188,173.18356323242188,8.49195671081543,54.68199920654297
2020-05-28,77.10560607910156,120.05500030517578,172.79293823242188,8.453853607177734,53.72066879272461
2020-05-29,77.03050994873047,122.11849975585938,174.55517578125,8.840837478637695,55.66666793823242
2020-06-01,77.97782135009766,123.552001953125,174.1551055908203,8.771858215332031,59.87333297729492
2020-06-02,78.33880615234375,123.62049865722656,176.1364288330078,8.790782928466797,58.770668029785156
2020-06-03,78.77008056640625,123.91999816894531,176.56507873535156,8.735249519348145,58.86399841308594
2020-06-04,78.09169006347656,123.02999877929688,174.24082946777344,8.736247062683105,57.62533187866211
2020-06-05,80.3158187866211,124.1500015258789,178.3177490234375,8.889216423034668,59.04399871826172
2020-06-08,80.79069519042969,126.2030029296875,179.4227294921875,8.774617195129395,63.327999114990234
2020-06-09,83.34190368652344,130.04299926757812,180.79440307617188,9.01478385925293,62.711334228515625
2020-06-10,85.486083984375,132.37249755859375,187.50033569335938,9.334424018859863,68.336669921875
2020-06-11,81.3818588256836,127.89800262451172,177.43191528320312,8.76589584350586,64.85600280761719
2020-06-12,82.08445739746094,127.2509994506836,178.8321533203125,8.9016752243042,62.35200119018555
2020-06-15,83.099609375,128.63400268554688,179.9752197265625,9.142091751098633,66.05999755859375
2020-06-16,85.30193328857422,130.7635040283203,184.38552856445312,9.037203788757324,65.47533416748047
2020-06-17,85.18321990966797,132.0489959716797,185.0237274169922,9.204127311706543,66.11933135986328
2020-06-18,85.21714782714844,132.69900512695312,187.00502014160156,9.186188697814941,66.9306640625
2020-06-19,84.73015594482422,133.75050354003906,185.89056396484375,9.229290962219238,66.72666931152344
2020-06-22,86.94701385498047,135.6909942626953,191.0533905029297,9.493874549865723,66.28800201416016
2020-06-23,88.80289459228516,138.2205047607422,192.32977294921875,9.417384147644043,66.78533172607422
2020-06-24,87.23531341552734,136.72000122070312,188.4529266357422,9.203630447387695,64.0566635131836
2020-06-25,88.39341735839844,137.72900390625,190.83425903320312,9.457252502441406,65.73200225830078
2020-06-26,85.67745971679688,134.64349365234375,187.0145721435547,9.123408317565918,63.982666015625
2020-06-29,87.65205383300781,134.0189971923828,189.02447509765625,9.168251037597656,67.29000091552734
2020-06-30,88.38375091552734,137.9409942626953,193.8539276123047,9.464973449707031,71.98733520507812
2020-07-01,88.2165756225586,143.93499755859375,194.98744201660156,9.497111320495605,74.64199829101562
2020-07-02,88.2165756225586,144.51499938964844,196.47340393066406,9.579078674316406,80.57733154296875
2020-07-06,90.57637786865234,152.8520050048828,200.70274353027344,9.805294036865234,91.43866729736328
2020-07-07,90.29531860351562,150.00599670410156,198.36900329589844,9.83768081665039,92.65733337402344
2020-07-08,92.3983154296875,154.0554962158203,202.73167419433594,10.180746078491211,91.05867004394531
2020-07-09,92.795654296875,159.13150024414062,204.1510009765625,10.472735404968262,92.9520034790039
2020-07-10,92.95797729492188,160.0,203.53182983398438,10.443085670471191,102.97666931152344
2020-07-13,92.52914428710938,155.1999969482422,197.2449493408203,10.017560958862305,99.80400085449219
2020-07-14,94.06036376953125,154.1999969482422,198.46421813964844,10.341191291809082,101.12000274658203
2020-07-15,94.70724487304688,150.44349670410156,198.1689453125,10.191959381103516,103.06732940673828
2020-07-16,93.5418930053711,149.9949951171875,194.24441528320312,10.099775314331055,100.04266357421875
2020-07-17,93.35292053222656,148.09849548339844,193.25376892089844,10.166295051574707,100.05599975585938
2020-07-20,95.32022857666016,159.8419952392578,201.5600128173828,10.474477767944336,109.53333282470703
2020-07-21,94.00463104248047,156.9145050048828,198.84527587890625,10.29285717010498,104.55733489990234
2020-07-22,94.26872253417969,154.99549865722656,201.70294189453125,10.402726173400879,106.15533447265625
2020-07-23,89.97794342041016,149.32749938964844,192.9298858642578,10.094793319702148,100.87133026123047
2020-07-24,89.75506591796875,150.44549560546875,191.7487335205078,10.159323692321777,94.46666717529297
2020-07-27,91.88227844238281,152.760498046875,194.17774963378906,10.385536193847656,102.63999938964844
2020-07-28,90.37285614013672,150.01649475097656,192.43460083007812,10.18024730682373,98.43267059326172
2020-07-29,92.10516357421875,151.67649841308594,194.37779235839844,10.429383277893066,99.94066619873047
2020-07-30,93.21963500976562,152.593994140625,194.22537231445312,10.577371597290039,99.16600036621094
2020-07-31,102.97869110107422,158.23399353027344,195.28274536132812,10.578118324279785,95.38400268554688
2020-08-03,105.573486328125,155.59449768066406,206.265625,10.972251892089844,99.0
2020-08-04,106.2785415649414,156.94149780273438,203.16983032226562,11.189004898071289,99.13333129882812
2020-08-05,106.66377258300781,160.25149536132812,202.8364715576172,11.24779987335205,99.00133514404297
2020-08-06,110.38520050048828,161.25,206.0846710205078,11.296380996704102,99.30533599853516
2020-08-07,107.87549591064453,158.3730010986328,202.39825439453125,11.160850524902344,96.84733581542969
2020-08-10,109.44345092773438,157.4080047607422,198.36900329589844,11.126469612121582,94.57133483886719
2020-08-11,106.18862915039062,154.0334930419922,193.73004150390625,10.812559127807617,91.6259994506836
2020-08-12,109.71771240234375,158.11199951171875,199.26438903808594,11.400769233703613,103.65066528320312
2020-08-13,111.65945434570312,158.05099487304688,198.79762268066406,11.403511047363281,108.06666564941406
2020-08-14,111.55992126464844,157.4010009765625,198.9881134033203,11.524094581604004,110.04733276367188
2020-08-17,111.26868438720703,159.12049865722656,200.30267333984375,12.294425010681152,122.3759994506836
2020-08-18,112.19584655761719,165.62449645996094,201.4552764892578,12.218439102172852,125.80599975585938
2020-08-19,112.33662414550781,163.0240020751953,200.23306274414062,12.096613883972168,125.23533630371094
2020-08-20,114.8293228149414,164.86849975585938,204.89271545410156,12.099100112915039,133.45533752441406
2020-08-21,120.74676513671875,164.23599243164062,203.4031524658203,12.639729499816895,136.6653289794922
2020-08-24,122.19093322753906,165.3730010986328,204.0429229736328,12.676353454589844,134.27999877929688
2020-08-25,121.18851470947266,167.32449340820312,206.69741821289062,12.705999374389648,134.8893280029297
2020-08-26,122.83653259277344,172.09249877929688,211.16612243652344,12.728922843933105,143.54466247558594
2020-08-27,121.36809539794922,170.0,216.35101318359375,12.584670066833496,149.25
2020-08-28,121.1715316772461,170.08999633789062,218.5758514404297,13.102377891540527,147.55999755859375
2020-08-31,125.28071594238281,172.54800415039062,215.34841918945312,13.328346252441406,166.10667419433594
2020-09-01,130.27096557617188,174.95599365234375,217.00985717773438,13.777425765991211,158.35000610351562
2020-09-02,127.57196807861328,176.57249450683594,221.1920928955078,14.301268577575684,149.1233367919922
2020-09-03,117.35843658447266,168.39999389648438,207.4899444580078,12.974465370178223,135.6666717529297
2020-09-04,117.43610382080078,164.7310028076172,204.57765197753906,12.582704544067383,139.44000244140625
2020-09-08,109.53324890136719,157.49200439453125,193.51084899902344,11.875441551208496,110.06999969482422
2020-09-09,113.90216064453125,163.4304962158203,201.7512664794922,12.674912452697754,122.09333038330078
2020-09-10,110.18373107910156,158.7554931640625,196.0985107421875,12.272934913635254,123.77999877929688
2020-09-11,108.73713684082031,155.81100463867188,194.81903076171875,12.126147270202637,124.23999786376953
2020-09-14,111.9992446899414,155.14849853515625,196.13668823242188,12.831668853759766,139.8733367919922
2020-09-15,112.17400360107422,157.80650329589844,199.3545684814453,12.950042724609375,149.9199981689453
2020-09-16,108.86333465576172,153.90499877929688,195.79298400878906,12.47504711151123,147.25332641601562
2020-09-17,107.12549591064453,150.43649291992188,193.7495880126953,12.424205780029297,141.14332580566406
2020-09-18,103.72747039794922,147.74549865722656,191.3433380126953,12.150821685791016,147.38333129882812
2020-09-21,106.8730697631836,148.02349853515625,193.39625549316406,12.477784156799316,149.79666137695312
2020-09-22,108.55268096923828,156.44949340820312,198.0559539794922,12.597906112670898,141.41000366210938
2020-09-23,103.99932861328125,149.9929962158203,191.5343017578125,12.085525512695312,126.78666687011719
2020-09-24,105.06725311279297,150.989501953125,194.01695251464844,12.30906867980957,129.26333618164062
2020-09-25,109.00897216796875,154.75650024414062,198.43792724609375,12.833162307739258,135.77999877929688
2020-09-28,111.61090850830078,158.70249938964844,199.98477172851562,12.993903160095215,140.39999389648438
2020-09-29,110.76625061035156,157.24400329589844,197.90321350097656,13.184051513671875,139.69000244140625
2020-09-30,112.43614959716797,157.43649291992188,200.83457946777344,13.487841606140137,143.00332641601562
2020-10-01,113.3875961303711,161.06300354003906,202.8684539794922,13.571576118469238,149.3866729736328
2020-10-02,109.72740936279297,156.25,196.88150024414062,13.021069526672363,138.3633270263672
2020-10-05,113.1060562133789,159.9600067138672,200.8823699951172,13.599489212036133,141.89332580566406
2020-10-06,109.86336517333984,154.9980010986328,196.6141357421875,13.693188667297363,137.9933319091797
2020-10-07,111.72740173339844,159.7845001220703,200.35720825195312,13.919975280761719,141.76666259765625
2020-10-08,111.62060546875,159.52749633789062,201.0733184814453,13.79511833190918,141.97332763671875
2020-10-09,113.56236267089844,164.33250427246094,206.06719970703125,13.7193603515625,144.6666717529297
2020-10-12,120.77589416503906,172.14649963378906,211.40481567382812,14.181147575378418,147.43333435058594
2020-10-13,117.57201385498047,172.18150329589844,212.79893493652344,14.203328132629395,148.88333129882812
2020-10-14,117.65940856933594,168.1855010986328,210.88922119140625,14.050809860229492,153.76666259765625
2020-10-15,117.19337463378906,166.9324951171875,209.74342346191406,13.925954818725586,149.6266632080078
2020-10-16,115.55261993408203,163.635498046875,209.74342346191406,13.767955780029297,146.55667114257812
2020-10-19,112.60120391845703,160.36050415039062,204.5489959716797,13.45519733428955,143.61000061035156
2020-10-20,114.08662414550781,160.85049438476562,204.9595947265625,13.60247802734375,140.64666748046875
2020-10-21,113.46526336669922,159.2469940185547,205.10279846191406,13.482109069824219,140.8800048828125
2020-10-22,112.37789154052734,158.82000732421875,205.18875122070312,13.318877220153809,141.92999267578125
2020-10-23,111.6885986328125,160.22000122070312,206.46820068359375,13.547403335571289,140.2100067138672
2020-10-26,111.69828796386719,160.3520050048828,200.5959014892578,13.099817276000977,140.0933380126953
2020-10-27,113.20313262939453,164.31649780273438,203.62281799316406,13.354515075683594,141.55999755859375
2020-10-28,107.96044158935547,158.13900756835938,193.52996826171875,12.587189674377441,135.33999633789062
2020-10-29,111.96041870117188,160.55050659179688,195.4779052734375,12.982938766479492,136.94332885742188
2020-10-30,105.68862915039062,151.8074951171875,193.32945251464844,12.49448013305664,129.34666442871094
2020-11-02,105.60121154785156,150.2239990234375,193.19580078125,12.541086196899414,133.50332641601562
2020-11-03,107.22260284423828,152.42050170898438,197.1106719970703,12.9784517288208,141.3000030517578
2020-11-04,111.60118865966797,162.05799865722656,206.6210479736328,13.750760078430176,140.32666015625
2020-11-05,115.56232452392578,166.10000610351562,213.20953369140625,14.115357398986816,146.02999877929688
2020-11-06,115.43104553222656,165.56849670410156,213.62010192871094,14.51608943939209,143.31666564941406
2020-11-09,113.1261215209961,157.18699645996094,208.53076171875,13.587775230407715,140.4199981689453
2020-11-10,112.78572082519531,151.75100708007812,201.48390197753906,12.729740142822266,136.7866668701172
2020-11-11,116.2090835571289,156.8695068359375,206.7738037109375,13.375696182250977,139.0433349609375
2020-11-12,115.936767578125,155.51400756835938,205.7139434814453,13.414321899414062,137.25332641601562
2020-11-13,115.98538970947266,156.4405059814453,206.73561096191406,13.25507926940918,136.1666717529297
2020-11-16,116.9968490600586,156.55299377441406,207.42311096191406,13.472638130187988,136.02999877929688
2020-11-17,116.11183166503906,156.7830047607422,204.7781524658203,13.37993335723877,147.20333862304688
2020-11-18,114.7891616821289,155.2729949951172,202.07839965820312,13.38641357421875,162.2133331298828
2020-11-19,115.38241577148438,155.8509979248047,203.3612823486328,13.397875785827637,166.42333984375
2020-11-20,114.11810302734375,154.97000122070312,201.41783142089844,13.046486854553223,163.20333862304688
2020-11-23,110.72393798828125,154.91949462890625,201.1497802734375,13.09857177734375,173.9499969482422
2020-11-24,112.00767517089844,155.9029998779297,204.73988342285156,12.916900634765625,185.1266632080078
2020-11-25,112.84407806396484,159.2534942626953,204.74942016601562,13.193025588989258,191.3333282470703
2020-11-27,113.38871002197266,159.76699829101562,206.0514373779297,13.219440460205078,195.25332641601562
2020-11-30,115.78116607666016,158.40199279785156,204.94091796875,13.359248161315918,189.1999969482422
2020-12-01,119.35040283203125,161.00399780273438,206.98965454101562,13.347784042358398,194.9199981689453
2020-12-02,119.70050811767578,160.17649841308594,206.1855010986328,13.501795768737793,189.60667419433594
2020-12-03,119.5643539428711,159.3365020751953,205.10366821289062,13.357710838317871,197.7933349609375
2020-12-04,118.89330291748047,158.12899780273438,205.2185516357422,13.51949691772461,199.67999267578125
2020-12-07,120.35211181640625,157.89999389648438,205.15150451660156,13.56785774230957,213.9199981689453
2020-12-08,120.96482849121094,158.864501953125,206.79820251464844,13.311842918395996,216.6266632080078
2020-12-09,118.43620300292969,155.2100067138672,202.76773071289062,12.893791198730469,201.4933319091797
2020-12-10,119.85608673095703,155.07449340820312,201.5422821044922,12.935173034667969,209.02333068847656
2020-12-11,119.04891967773438,155.8209991455078,204.16543579101562,12.976056098937988,203.3300018310547
2020-12-14,118.43620300292969,157.84849548339844,205.0653839111328,13.270709037780762,213.27667236328125
2020-12-15,124.36870574951172,158.25599670410156,204.9983367919922,13.322312355041504,211.0833282470703
2020-12-16,124.30064392089844,162.04800415039062,209.92874145507812,13.20465087890625,207.58999633789062
2020-12-17,125.16618347167969,161.8040008544922,210.06275939941406,13.303116798400879,218.63333129882812
2020-12-18,123.18221282958984,160.08250427246094,209.2681427001953,13.234063148498535,231.6666717529297
2020-12-21,124.70909118652344,160.3090057373047,213.09754943847656,13.29414176940918,216.6199951171875
2020-12-22,128.2588653564453,160.3260040283203,214.38998413085938,13.240297317504883,213.44667053222656
2020-12-23,127.36414337158203,159.2635040283203,211.59449768066406,12.972066879272461,215.32666015625
2020-12-24,128.34642028808594,158.63450622558594,213.25074768066406,12.956610679626465,220.58999633789062
2020-12-28,132.93679809570312,164.197998046875,215.3665008544922,12.863127708435059,221.22999572753906
2020-12-29,131.16677856445312,166.10000610351562,214.59103393554688,12.906255722045898,221.99667358398438
2020-12-30,130.0483856201172,164.29249572753906,212.2263946533203,13.108177185058594,231.5933380126953
2020-12-31,129.04664611816406,162.84649658203125,212.934814453125,13.017684936523438,235.22332763671875
2021-01-04,125.856689453125,159.3314971923828,208.40655517578125,13.076017379760742,243.2566680908203
2021-01-05,127.41275787353516,160.92550659179688,208.60755920410156,13.366437911987305,245.0366668701172
2021-01-06,123.12385559082031,156.91900634765625,203.19851684570312,12.578444480895996,251.9933319091797
2021-01-07,127.32527160644531,158.10800170898438,208.98092651367188,13.30585765838623,272.0133361816406
2021-01-08,128.4241943359375,159.13499450683594,210.25421142578125,13.238800048828125,293.3399963378906
2021-01-11,125.4384994506836,155.7104949951172,208.215087890625,13.582565307617188,270.39666748046875
2021-01-12,125.2634506225586,156.04150390625,205.76419067382812,13.446206092834473,283.14666748046875
2021-01-13,127.29608154296875,158.29449462890625,207.1140899658203,13.493072509765625,284.8033447265625
2021-01-14,125.37042236328125,156.37350463867188,203.9356689453125,13.162521362304688,281.6666564941406
2021-01-15,123.64903259277344,155.21249389648438,203.5814666748047,12.822744369506836,275.38665771484375
2021-01-19,124.3200912475586,156.03799438476562,207.20985412597656,12.988022804260254,281.51666259765625
2021-01-20,128.40475463867188,163.16900634765625,214.77293395996094,13.327547073364258,283.48333740234375
2021-01-21,133.1118621826172,165.34950256347656,215.37608337402344,13.827863693237305,281.663330078125
2021-01-22,135.25146484375,164.6114959716797,216.3142852783203,13.673304557800293,282.21331787109375
2021-01-25,138.99575805664062,164.6999969482422,219.74159240722656,13.614224433898926,293.6000061035156
2021-01-26,139.22914123535156,166.30650329589844,222.42221069335938,13.396848678588867,294.36334228515625
2021-01-27,138.15931701660156,161.62899780273438,222.96788024902344,12.880827903747559,288.0533447265625
2021-01-28,133.32582092285156,161.88099670410156,228.74075317382812,13.013697624206543,278.4766540527344
2021-01-29,128.33670043945312,160.30999755859375,222.06796264648438,12.952622413635254,264.510009765625
2021-02-01,130.45681762695312,167.1439971923828,229.42999267578125,13.199163436889648,279.9366760253906
2021-02-02,131.28350830078125,169.0,229.29600524902344,13.518001556396484,290.92999267578125
2021-02-03,130.26229858398438,165.62649536132812,232.63720703125,13.491825103759766,284.89666748046875
2021-02-04,133.61756896972656,166.5500030517578,231.68939208984375,13.625192642211914,283.3299865722656
2021-02-05,133.20362854003906,167.6074981689453,231.87132263183594,13.552151679992676,284.07666015625
2021-02-08,133.34974670410156,166.14700317382812,232.12979125976562,14.397480964660645,287.8066711425781
2021-02-09,132.47314453125,165.25,233.37437438964844,14.222482681274414,283.1533203125
2021-02-10,131.86924743652344,164.32899475097656,232.46481323242188,14.722047805786133,268.2733459472656
2021-02-11,131.61602783203125,163.10650634765625,234.06365966796875,15.20715618133545,270.5533447265625
2021-02-12,131.84974670410156,163.885498046875,234.5423126220703,14.918485641479492,272.0400085449219
2021-02-16,129.7264862060547,163.44749450683594,233.3073272705078,15.286431312561035,265.40667724609375
2021-02-17,127.43756103515625,165.4320068359375,234.32444763183594,14.863395690917969,266.04998779296875
2021-02-18,126.33699035644531,166.4114990234375,233.93101501464844,14.786617279052734,262.4599914550781
2021-02-19,126.49280548095703,162.4949951171875,231.22509765625,14.88383674621582,260.4333190917969
2021-02-22,122.72345733642578,159.03700256347656,225.02630615234375,14.314717292785645,238.1666717529297
2021-02-23,122.58707427978516,159.72500610351562,223.8364715576172,14.101580619812012,232.94667053222656
2021-02-24,122.09034729003906,157.97650146484375,225.06468200683594,14.457559585571289,247.33999633789062
2021-02-25,117.84371948242188,152.85800170898438,219.7295684814453,13.269460678100586,227.4066619873047
2021-02-26,118.10670471191406,154.64649963378906,222.98243713378906,13.675301551818848,225.1666717529297
2021-03-01,124.46690368652344,157.3070068359375,227.35806274414062,13.802186012268066,239.47666931152344
2021-03-02,121.86632537841797,154.72650146484375,224.41221618652344,13.36793041229248,228.81333923339844
2021-03-03,118.88590240478516,150.25,218.35739135742188,12.768153190612793,217.73333740234375
2021-03-04,117.0060806274414,148.8784942626953,217.56092834472656,12.334893226623535,207.14666748046875
2021-03-05,118.26254272460938,150.0229949951172,222.23399353027344,12.425883293151855,199.31666564941406
2021-03-08,113.33413696289062,147.59750366210938,218.19427490234375,11.5601167678833,187.6666717529297
2021-03-09,117.94112396240234,153.1425018310547,224.32582092285156,12.488774299621582,224.52667236328125
